"reportedTimestamp","eventDate","eventTime","shape","duration","witnesses","weather","firstName","lastName","latitude","longitude","sighting","physicalEvidence","contact","researchOutcome"
"1995-09-07T12:31:37.324Z","1995-09-06","17:04","disk",70,1,"mostly cloudy","Gerry","Dicki","28.8002778",-81.2733333,"Y","N","N","explained"
"1999-08-12T18:33:34.979Z","1999-08-08","03:38","disk",45,1,"clear","Vern","King","18.4463889",-66.3880556,"Y","N","N","explained"
"1978-10-11T22:56:12.354Z","1978-10-10","00:36","disk",28,1,"clear","Alexanne","Feeney","44.3875000",-68.2044444,"Y","N","N","explained"
"1971-05-18T17:57:33.500Z","1971-05-18","14:23","disk",65,1,"stormy","Jaquan","Rosenbaum","34.9494444",-81.9322222,"Y","N","N","explained"
"2010-08-20T22:57:00.747Z","2010-08-17","18:20","square",12,1,"stormy","Julian","Mosciski","53.166667",-2.583333,"Y","N","N","unexplained"
"1971-03-02T08:06:02.204Z","1971-03-01","16:20","circle",40,1,"clear","Jammie","Keebler","41.9438889",-85.6325,"Y","N","N","explained"
"1973-04-16T01:50:49.170Z","1973-04-14","03:10","square",97,1,"rain","Roger","Dooley","44.8041667",-93.1666667,"Y","N","N","unexplained"
"1995-09-27T23:43:43.839Z","1995-09-22","01:00","disk",2,1,"clear","Tyler","Vandervort","38.7522222",-121.2869444,"Y","N","N","explained"
"1970-11-06T08:13:38.117Z","1970-11-06","05:20","disk",28,1,"snow","Diana","Zulauf","36.6230556",-93.1638889,"Y","Y","Y","explained"
"1982-05-26T01:38:21.447Z","1982-05-22","20:47","disk",85,1,"snow","Kenna","Spencer","47.5675000",-122.6313889,"Y","N","N","explained"
"1970-07-30T19:47:08.755Z","1970-07-30","19:41","light",27,1,"rain","Selena","Hudson","34.1063889",-117.5922222,"Y","N","N","explained"
"2001-06-06T01:31:49.617Z","2001-06-04","14:46","circle",35,1,"stormy","Cassidy","Lehner","29.38421",-98.581082,"Y","N","N","explained"
"1998-02-17T10:14:08.077Z","1998-02-07","22:58","triangle",58,1,"clear","Eleonore","Swift","41.6580556",-90.5844444,"Y","N","N","probable"
"2008-04-08T08:42:14.281Z","2008-04-03","18:20","sphere",59,1,"clear","Wilson","Green","41.9316667",-87.9888889,"Y","N","N","explained"
"1999-08-16T02:14:42.424Z","1999-08-13","02:36","light",26,1,"partly cloudy","Gabriella","Hansen","42.3636111",-87.8447222,"Y","N","N","unexplained"
"2003-01-31T08:27:51.707Z","2003-01-25","14:09","square",58,1,"snow","Antonette","Macejkovic","33.1505556",-96.8233333,"Y","N","N","unexplained"
"1970-09-24T10:12:37.979Z","1970-09-24","07:27","disk",89,1,"clear","Delphia","Bartell","35.2219444",-101.8308333,"Y","N","N","explained"
"2003-08-17T12:38:18.312Z","2003-08-15","05:53","disk",28,1,"partly cloudy","Cesar","Reynolds","49.683333",-125,"Y","N","N","explained"
"1990-10-12T08:36:50.127Z","1990-10-11","16:23","circle",21,1,"stormy","Tracey","Daniel","21.5902778",-158.1125,"Y","N","N","explained"
"1976-09-10T00:33:29.430Z","1976-09-07","00:50","sphere",88,1,"clear","Maybell","Cassin","41.7675000",-76.4430556,"Y","Y","Y","probable"
"2002-09-26T06:35:53.507Z","2002-09-24","19:46","light",46,1,"mostly cloudy","Wiley","Orn","36.5297222",-87.3594444,"Y","N","N","unexplained"
"2002-03-20T18:08:04.557Z","2002-03-20","18:02","circle",71,1,"clear","Kira","Schimmel","40.9750000",-81.4083333,"Y","N","N","explained"
"1978-04-17T16:40:47.513Z","1978-04-16","11:46","disk",53,1,"mostly cloudy","Davion","Blick","36.1750000",-115.1363889,"Y","N","N","explained"
"1973-03-24T15:44:13.893Z","1973-03-20","07:44","circle",45,1,"partly cloudy","Verlie","Schneider","34.9191667",-115.0619444,"Y","N","N","explained"
"1987-02-04T19:59:07.586Z","1987-02-02","22:38","circle",16,1,"stormy","Declan","Treutel","48.3888889",-122.495,"Y","N","N","explained"
"1984-11-05T11:12:37.326Z","1984-11-04","13:59","oval",35,1,"partly cloudy","Lowell","Romaguera","37.0561111",-85.0886111,"Y","N","N","explained"
"2014-02-19T07:49:54.696Z","2014-02-19","05:48","disk",41,1,"stormy","Harmony","Daniel","41.6005556",-93.6088889,"Y","N","N","explained"
"2005-04-17T02:15:34.560Z","2005-04-13","02:19","disk",1,1,"mostly cloudy","Cathrine","Ledner","38.2547222",-121.2988889,"Y","N","N","explained"
"1987-05-18T18:50:45.168Z","1987-05-18","15:00","light",82,1,"stormy","Bert","Kassulke","39.1652778",-86.5263889,"Y","N","N","unexplained"
"2003-08-24T19:34:32.153Z","2003-08-23","23:06","disk",2,1,"mostly cloudy","Ashlee","Grant","26.5625000",-81.9497222,"Y","N","N","explained"
"1972-09-09T09:25:02.892Z","1972-09-05","04:03","disk",34,1,"mostly cloudy","Hermina","Hamill","29.31166",47.481766,"Y","N","N","explained"
"2016-01-31T23:13:06.981Z","2016-01-30","18:46","oval",24,1,"rain","Abigayle","Rohan","27.9655556",-82.8002778,"Y","N","N","explained"
"1974-04-07T03:20:36.398Z","1974-03-31","01:55","circle",100,1,"rain","Hiram","O'Connell","40.5741667",-74.6102778,"Y","N","N","explained"
"2009-11-17T14:20:53.740Z","2009-11-12","17:39","circle",42,1,"clear","Blake","McCullough","37.3394444",-121.8938889,"Y","N","N","explained"
"2010-06-21T09:12:44.856Z","2010-06-13","22:21","square",43,1,"stormy","Margarete","Thiel","41.5427778",-87.6847222,"Y","N","N","unexplained"
"1979-07-23T10:32:00.528Z","1979-07-22","07:52","disk",38,1,"rain","Amir","Russel","36.8044444",-121.7858333,"Y","N","N","explained"
"1994-03-09T21:12:17.339Z","1994-03-05","06:35","sphere",79,1,"clear","Vince","Braun","26.6833333",-80.28,"Y","N","N","unexplained"
"1995-01-27T10:40:35.966Z","1995-01-26","11:29","light",26,1,"snow","Daisha","Emard","33.0580556",-112.0469444,"Y","N","N","unexplained"
"1986-02-07T08:40:33.627Z","1986-02-06","11:09","light",88,1,"partly cloudy","Blanche","Wiegand","26.6155556",-80.0572222,"Y","N","N","unexplained"
"2013-03-17T18:49:38.039Z","2013-03-17","14:37","light",87,1,"mostly cloudy","Frieda","Batz","29.1691667",-95.4316667,"Y","N","N","unexplained"
"2012-09-17T09:59:48.073Z","2012-09-16","08:47","light",88,1,"rain","Maurine","Nolan","41.485711",-71.563662,"Y","N","N","unexplained"
"1977-11-19T12:39:03.600Z","1977-11-15","22:04","disk",70,1,"mostly cloudy","Dejah","Metz","31.7619444",-95.6305556,"Y","N","N","explained"
"1982-09-07T03:57:55.641Z","1982-08-29","20:08","circle",53,1,"stormy","Antwan","Harris","36.188137",-94.540496,"Y","N","N","explained"
"1971-02-09T00:28:51.616Z","1971-02-08","17:33","disk",45,1,"rain","Riley","Raynor","43.0125000",-83.6875,"Y","N","N","explained"
"1979-11-02T09:12:15.512Z","1979-10-31","04:12","circle",30,1,"mostly cloudy","Wilhelm","Considine","32.7447222",-116.9980556,"Y","N","N","explained"
"1985-06-09T07:21:13.466Z","1985-06-08","12:41","disk",54,1,"rain","Sigrid","Price","42.9633333",-85.6680556,"Y","N","N","explained"
"1971-10-11T12:08:49.267Z","1971-10-09","23:02","oval",7,1,"mostly cloudy","Camron","Zulauf","40.566428",-89.731773,"Y","Y","N","explained"
"1997-05-08T10:03:28.448Z","1997-05-06","17:59","circle",73,1,"partly cloudy","Lillie","DuBuque","34.1577778",-118.6375,"Y","N","N","explained"
"1993-10-14T03:09:52.783Z","1993-10-05","06:28","circle",40,1,"fog","Wilfredo","Schmidt","42.3086111",-83.4822222,"Y","N","N","explained"
"1989-01-25T05:03:35.922Z","1989-01-25","04:02","disk",27,1,"mostly cloudy","Alex","Swift","30.5402778",-88.6875,"Y","N","N","explained"
"1988-08-19T03:03:05.885Z","1988-08-17","19:07","triangle",53,1,"rain","Hassie","Schmeler","42.9119444",-77.7458333,"Y","N","N","explained"
"2018-07-31T20:35:11.739Z","2018-07-27","10:39","circle",99,1,"snow","Geovanny","Swift","28.5380556",-81.3794444,"Y","N","N","explained"
"1972-11-18T13:00:09.000Z","1972-11-17","22:42","circle",12,1,"mostly cloudy","Karen","Watsica","46",-64.55,"Y","N","N","explained"
"1994-03-04T00:05:55.150Z","1994-02-25","14:44","triangle",49,1,"partly cloudy","Diego","Shanahan","40.0175000",-90.4241667,"Y","Y","N","explained"
"2015-11-21T16:23:43.587Z","2015-11-13","21:27","circle",15,1,"mostly cloudy","Matilda","O'Keefe","34.2241667",-118.2391667,"Y","N","N","explained"
"2000-12-14T11:24:36.524Z","2000-12-12","18:18","circle",67,1,"fog","Christine","Kutch","39.9561111",-75.0583333,"Y","N","N","explained"
"1990-08-02T09:12:19.690Z","1990-07-30","14:19","disk",89,1,"clear","Emmitt","Abbott","41.5569444",-83.6272222,"Y","N","N","explained"
"2003-04-05T21:35:29.668Z","2003-04-02","00:00","circle",91,1,"partly cloudy","Birdie","Klein","51.38847",-0.416969,"Y","N","N","explained"
"2015-05-26T21:31:02.900Z","2015-05-25","11:06","circle",6,1,"stormy","Barton","Gutkowski","37.8361111",-87.59,"Y","N","N","explained"
"1978-01-21T04:52:06.123Z","1978-01-19","04:42","light",41,1,"clear","Melba","Ullrich","44.9800000",-93.2636111,"Y","N","N","unexplained"
"1981-08-06T22:47:35.224Z","1981-08-03","18:57","disk",26,1,"stormy","Glenda","Maggio","46.62794",14.30899,"Y","N","N","explained"
"1982-02-02T14:59:41.231Z","1982-01-30","00:00","square",41,1,"partly cloudy","Ewald","Legros","35.2225000",-97.4391667,"Y","N","N","unexplained"
"2005-11-11T13:12:24.581Z","2005-11-09","01:16","circle",33,1,"fog","Dell","Parker","18.220833",-66.590149,"Y","N","N","explained"
"2008-08-12T16:50:22.082Z","2008-08-12","09:39","disk",27,1,"clear","Alexander","Schmitt","34.3916667",-118.5416667,"Y","N","N","explained"
"1993-08-31T23:22:30.777Z","1993-08-29","14:55","disk",83,1,"mostly cloudy","Catherine","Paucek","40.3336111",-75.6377778,"Y","N","N","explained"
"1995-02-26T15:13:31.753Z","1995-02-23","21:24","square",85,1,"fog","Amos","O'Reilly","42.5830556",-83.3594444,"Y","N","N","unexplained"
"2016-05-13T23:43:45.770Z","2016-05-12","04:03","triangle",82,1,"clear","Jaycee","Glover","34.0522222",-118.2427778,"Y","Y","Y","probable"
"2004-02-22T23:17:12.509Z","2004-02-22","20:34","circle",34,1,"clear","Akeem","Heathcote","40.8808333",-88.6297222,"Y","N","N","explained"
"1988-01-22T10:49:54.165Z","1988-01-19","07:17","circle",57,1,"clear","Myrtis","Adams","34.2783333",-119.2922222,"Y","N","N","explained"
"1976-02-14T06:17:01.327Z","1976-02-11","21:07","circle",32,1,"stormy","Pascale","Kuhlman","42.2411111",-83.6130556,"Y","N","N","explained"
"1995-08-25T12:31:02.770Z","1995-08-22","14:15","disk",67,1,"mostly cloudy","Jakayla","Berge","38.9886111",-78.3588889,"Y","N","N","explained"
"1992-01-19T05:29:05.921Z","1992-01-14","11:17","disk",95,1,"fog","Woodrow","Marquardt","32.7252778",-114.6236111,"Y","N","N","explained"
"1995-11-12T16:32:55.016Z","1995-11-10","05:02","circle",4,1,"clear","Roselyn","Will","31.5544444",-110.3030556,"Y","N","N","explained"
"2017-03-07T01:25:30.033Z","2017-03-06","11:53","light",18,1,"snow","Madisyn","Balistreri","42.0083333",-91.6438889,"Y","N","N","unexplained"
"2014-01-27T12:21:52.214Z","2014-01-26","07:08","circle",23,1,"snow","Kathryn","Hirthe","40.330188",-79.730701,"Y","N","N","explained"
"2001-03-05T01:29:12.829Z","2001-03-05","00:21","triangle",13,1,"partly cloudy","Nolan","Morissette","33.9547222",-118.2111111,"Y","Y","Y","probable"
"1985-11-05T08:02:26.063Z","1985-11-04","07:58","disk",4,1,"mostly cloudy","Bradford","Parker","38.2541667",-85.7594444,"Y","Y","Y","explained"
"1998-02-17T14:43:46.280Z","1998-02-15","21:26","circle",32,1,"snow","Marisol","Russel","33.6694444",-117.8222222,"Y","N","N","explained"
"2007-04-06T08:55:04.183Z","2007-04-01","03:57","disk",77,1,"clear","Emilio","Lynch","42.4858333",-83.1052778,"Y","N","N","explained"
"1989-10-17T16:19:43.045Z","1989-10-11","04:36","circle",65,1,"clear","Curtis","Rodriguez","40.5675000",-88.2477778,"Y","Y","Y","explained"
"1976-07-31T18:13:34.125Z","1976-07-31","07:24","circle",50,1,"mostly cloudy","Simeon","Ferry","44.2",-77.033333,"Y","N","N","explained"
"2011-05-04T00:42:50.016Z","2011-05-01","16:47","disk",28,1,"clear","Golda","Kemmer","46.7683333",-88.7530556,"Y","N","N","explained"
"1975-04-16T23:12:23.841Z","1975-04-16","21:12","circle",5,1,"snow","Kylee","Wiegand","32.2730556",-89.9858333,"Y","N","N","explained"
"1996-05-10T04:43:19.327Z","1996-05-09","15:20","disk",100,1,"snow","Wendy","Greenholt","41.6361111",-70.9347222,"Y","N","N","explained"
"1975-02-14T00:22:42.164Z","1975-02-10","09:50","disk",79,1,"clear","Bobbie","McKenzie","53.1",9.15,"Y","Y","Y","explained"
"1977-09-24T20:53:59.769Z","1977-09-18","14:05","light",51,1,"mostly cloudy","Alexane","Parisian","43.0730556",-89.4011111,"Y","N","N","unexplained"
"2004-02-22T03:49:04.431Z","2004-02-21","03:17","circle",87,1,"clear","Clemmie","Harris","31.7319444",-84.1708333,"Y","N","N","explained"
"1976-08-23T09:03:50.233Z","1976-08-17","17:21","disk",86,1,"mostly cloudy","Aletha","Witting","42.6105556",-71.2347222,"Y","N","N","explained"
"2011-07-18T01:10:56.750Z","2011-07-10","16:45","disk",75,1,"partly cloudy","Marisa","Kub","42.1291667",-80.0852778,"Y","Y","N","explained"
"1974-04-25T13:32:22.418Z","1974-04-25","12:10","pyramid",46,1,"rain","Ernestine","Bernier","42.983333",-81.25,"Y","N","N","explained"
"1981-10-27T19:20:56.300Z","1981-10-22","04:07","circle",59,1,"snow","Golda","Hyatt","41.2052778",-76.0052778,"Y","N","N","explained"
"1977-06-09T07:56:52.815Z","1977-06-05","01:58","sphere",21,1,"fog","Susie","Reilly","41.9666667",-71.1875,"Y","N","N","probable"
"1994-03-10T23:43:08.232Z","1994-03-07","14:40","disk",72,1,"rain","Shany","DuBuque","35.9605556",-83.9208333,"Y","N","N","explained"
"1986-03-20T22:01:11.816Z","1986-03-20","00:59","circle",42,1,"rain","Dexter","Emmerich","34.189021",-118.602337,"Y","N","N","explained"
"2000-11-16T18:44:21.693Z","2000-11-15","19:08","circle",43,1,"snow","Clair","Keeling","44.4375000",-73.0686111,"Y","Y","N","explained"
"1988-07-18T09:39:57.026Z","1988-07-16","22:00","square",7,1,"partly cloudy","Odessa","Hayes","48.187056",-122.507847,"Y","N","N","unexplained"
"2005-10-09T04:40:01.345Z","2005-10-07","00:53","circle",44,1,"partly cloudy","Gerry","Rau","39.0216667",-84.44,"Y","Y","N","explained"
"2007-04-28T13:28:51.103Z","2007-04-27","13:20","triangle",50,1,"stormy","Landen","Aufderhar","33.2147222",-97.1327778,"Y","N","N","probable"
"2002-07-01T18:13:41.443Z","2002-06-25","19:40","disk",53,1,"rain","Kiel","Parker","39.9536111",-74.1983333,"Y","N","N","explained"
"2011-03-08T10:59:02.396Z","2011-03-08","01:47","circle",72,1,"partly cloudy","Abbie","Kshlerin","33.990968",-118.098861,"Y","Y","N","explained"
"2008-11-08T07:42:02.818Z","2008-11-06","07:44","disk",63,1,"clear","Griffin","Thompson","31.5783333",-84.1558333,"Y","N","N","explained"
"2008-03-14T16:02:37.816Z","2008-03-12","11:25","circle",38,1,"partly cloudy","Blanche","Feil","-33.861481",151.205475,"Y","N","N","explained"
"1982-03-14T06:40:10.893Z","1982-03-11","16:31","disk",47,1,"mostly cloudy","Myrtie","O'Conner","41.0813889",-81.5191667,"Y","N","N","explained"
"1970-08-20T10:35:04.178Z","1970-08-19","22:44","circle",79,1,"fog","Adrianna","O'Hara","39.4194444",-76.7805556,"Y","N","N","explained"
"1977-03-12T06:47:58.746Z","1977-03-11","17:23","circle",65,1,"rain","Fausto","Vandervort","41.9583333",-70.6677778,"Y","Y","Y","explained"
"2017-01-24T01:57:24.025Z","2017-01-23","15:41","triangle",91,1,"fog","Madie","Romaguera","5.852036",-55.203828,"Y","N","N","probable"
"2005-07-13T16:24:34.422Z","2005-07-13","10:23","circle",36,1,"mostly cloudy","Kenya","Rodriguez","41.5444444",-73.2094444,"Y","N","N","explained"
"1998-12-09T01:59:53.229Z","1998-12-06","05:39","circle",25,1,"mostly cloudy","Price","Kertzmann","38.2027778",-75.6927778,"Y","N","N","explained"
"2015-12-20T16:05:01.699Z","2015-12-13","23:33","circle",100,1,"clear","Kaleigh","Ritchie","40.4405556",-79.9961111,"Y","N","N","explained"
"1998-07-03T23:31:25.525Z","1998-07-03","03:51","circle",84,1,"fog","Esta","Heidenreich","39.8666667",-74.1683333,"Y","Y","N","explained"
"2000-03-04T05:01:44.180Z","2000-03-01","04:24","disk",69,1,"partly cloudy","Erica","Quitzon","42.0775000",-78.43,"Y","N","N","explained"
"1986-05-25T07:46:00.557Z","1986-05-16","09:00","disk",77,1,"snow","Judge","Heaney","51.266667",-114.016667,"Y","N","N","explained"
"2006-12-20T05:03:32.529Z","2006-12-14","09:23","disk",29,1,"rain","Chyna","Ankunding","43.3652778",-72.1738889,"Y","N","N","explained"
"2014-08-11T02:24:15.543Z","2014-08-10","22:07","disk",13,1,"clear","Shanna","Jast","51.64397",-121.29501,"Y","N","N","explained"
"1996-08-07T14:32:52.366Z","1996-08-04","05:14","disk",68,1,"snow","Herbert","Leffler","51.903761",-0.196612,"Y","N","N","explained"
"1984-02-21T15:11:10.033Z","1984-02-19","16:14","sphere",78,1,"snow","Damon","Crooks","35.9250000",-86.8688889,"Y","N","N","explained"
"2006-07-03T14:04:47.482Z","2006-07-01","12:05","disk",29,1,"clear","Moses","Parker","41.3325000",-73.2077778,"Y","N","N","unexplained"
"1972-06-12T01:52:26.862Z","1972-06-07","03:13","circle",5,1,"mostly cloudy","Mona","Rogahn","53.55",-113.5,"Y","N","N","explained"
"2002-09-20T17:47:30.547Z","2002-09-20","02:42","circle",35,1,"stormy","Jaylin","Kulas","39.6133333",-105.0161111,"Y","N","N","explained"
"1982-09-03T07:10:57.488Z","1982-09-01","05:11","disk",3,1,"fog","Mabelle","Borer","42.1083333",-91.285,"Y","Y","N","explained"
"1994-05-25T04:22:17.356Z","1994-05-23","03:06","light",78,1,"snow","Joaquin","Walsh","42.5680556",-78.4791667,"Y","N","N","unexplained"
"1994-02-23T11:52:28.580Z","1994-02-21","07:47","circle",95,1,"clear","Abagail","Hills","44.5197222",-67.6155556,"Y","N","N","explained"
"1975-10-20T20:13:25.037Z","1975-10-20","01:54","circle",57,1,"mostly cloudy","Eveline","Mitchell","44.3147222",-84.7647222,"Y","N","N","explained"
"2008-10-14T22:35:01.121Z","2008-10-09","07:47","circle",77,1,"clear","Grady","Hagenes","53.916667",-122.766667,"Y","N","N","explained"
"1972-12-13T18:12:12.058Z","1972-12-13","14:40","disk",38,1,"clear","Zola","Sipes","43.2166667",-123.3405556,"Y","N","N","explained"
"1995-04-15T09:22:18.436Z","1995-04-13","21:39","disk",51,1,"mostly cloudy","Imani","Fahey","44.35",-78.75,"Y","N","N","explained"
"2011-09-15T18:44:28.088Z","2011-09-07","03:55","disk",68,1,"mostly cloudy","Larissa","Mills","38.6580556",-77.25,"Y","N","N","explained"
"1999-11-19T02:14:50.319Z","1999-11-18","07:47","circle",57,1,"stormy","Parker","Cole","38.5816667",-121.4933333,"Y","N","N","explained"
"2012-09-26T13:42:09.284Z","2012-09-25","13:53","square",37,1,"partly cloudy","Michaela","Borer","-33.137551",81.826172,"Y","N","N","unexplained"
"1975-11-11T17:27:23.925Z","1975-11-04","01:37","circle",63,1,"mostly cloudy","Orlando","Denesik","33.5205556",-86.8025,"Y","N","N","explained"
"2016-05-01T14:43:42.122Z","2016-04-30","00:26","disk",60,1,"mostly cloudy","Don","Robel","30.198381",71.468703,"Y","N","N","explained"
"2013-01-16T07:57:54.757Z","2013-01-15","21:18","circle",68,1,"clear","Porter","Bechtelar","38.0050000",-121.8047222,"Y","N","N","explained"
"2015-05-28T00:51:23.356Z","2015-05-25","14:10","light",63,1,"rain","Wiley","Ebert","38.6858333",-121.0811111,"Y","N","N","explained"
"1980-09-16T11:03:03.604Z","1980-09-12","05:21","circle",47,1,"clear","Skylar","Becker","38.8105556",-90.6997222,"Y","N","N","explained"
"1991-05-21T08:29:52.351Z","1991-05-17","00:28","circle",45,1,"clear","Rosario","Leuschke","47.6419444",-122.0791667,"Y","N","N","explained"
"2016-05-17T18:27:16.346Z","2016-05-12","13:39","disk",24,1,"mostly cloudy","Paige","Kub","43.0116667",-88.2313889,"Y","N","N","explained"
"1975-08-26T12:10:46.808Z","1975-08-25","01:34","square",18,1,"clear","Garnet","Lang","33.9930556",-117.9677778,"Y","N","N","unexplained"
"1992-07-25T10:46:32.671Z","1992-07-21","16:36","square",31,1,"mostly cloudy","Eladio","Boyle","43.2166667",-123.3405556,"Y","N","N","unexplained"
"1995-11-01T03:14:25.350Z","1995-10-31","02:11","circle",83,1,"mostly cloudy","Dina","Lowe","36.9086111",-116.7583333,"Y","Y","Y","explained"
"1971-12-23T14:26:38.830Z","1971-12-18","20:27","light",84,1,"rain","Matt","Kuhic","33.2147222",-97.1327778,"Y","N","N","explained"
"1975-06-20T13:22:32.629Z","1975-06-16","11:50","circle",28,1,"mostly cloudy","Hilbert","Johnston","31.8972222",-98.6033333,"Y","Y","Y","explained"
"2015-05-20T06:46:10.826Z","2015-05-20","02:36","light",62,1,"clear","Waylon","Wilderman","29.8944444",-81.3147222,"Y","N","N","probable"
"2017-05-16T23:45:27.602Z","2017-05-15","15:54","triangle",49,1,"mostly cloudy","Chase","Leuschke","54.8575",-5.80986,"Y","N","N","probable"
"2006-09-19T22:48:10.020Z","2006-09-19","11:33","circle",56,1,"snow","Litzy","Kovacek","38.7244444",-83.0133333,"Y","N","N","explained"
