"reportedTimestamp","eventDate","eventTime","duration","witnesses","weather","firstName","lastName","latitude","longitude","sighting","physicalEvidence","contact","researchOutcome","shape"
"1978-03-28T20:56:02.905Z","1978-03-21","12:35",96,1,"rain","Cora","Keebler","47.2397222",-122.5147222,"Y","N","N","explained","disk"
"1985-03-28T22:00:21.311Z","1985-03-28","05:07",90,1,"clear","Madelyn","Erdman","44.6669444",-93.6266667,"Y","N","N","explained","disk"
"2008-07-25T12:08:09.845Z","2008-07-24","11:52",7,1,"stormy","Lawrence","Schimmel","44.314844",-85.602364,"Y","N","N","explained","circle"
"1979-03-13T13:22:54.628Z","1979-03-07","03:44",78,1,"stormy","Elisa","Huel","42.1",-82.45,"Y","N","N","unexplained","light"
"1979-03-13T23:04:56.225Z","1979-03-10","23:15",5,1,"partly cloudy","Prudence","Bernhard","27.9472222",-82.4586111,"Y","N","N","unexplained","light"
"2015-12-18T06:50:32.302Z","2015-12-15","08:35",21,1,"snow","Fausto","Hamill","41.9163889",-83.3977778,"Y","N","N","explained","disk"
"1972-12-24T15:05:47.773Z","1972-12-16","21:35",26,1,"partly cloudy","Erna","Dare","42.8863889",-78.8786111,"Y","N","N","explained","circle"
"1970-04-21T06:06:38.697Z","1970-04-16","21:53",84,1,"mostly cloudy","Guy","Sanford","49.883333",-97.166667,"Y","N","N","explained","circle"
"2004-03-06T03:35:16.551Z","2004-03-03","02:27",91,1,"partly cloudy","Nia","Renner","41.7797222",-71.4377778,"Y","N","N","unexplained","square"
"1985-02-10T02:02:10.046Z","1985-02-09","02:33",67,1,"rain","Jessie","Cole","29.2163889",-82.0577778,"Y","N","N","unexplained","light"
"1985-01-27T00:19:26.990Z","1985-01-23","20:38",40,1,"clear","Garret","Thiel","42.5000000",-96.4,"Y","N","N","explained","circle"
"2003-06-20T00:52:30.936Z","2003-06-19","10:07",9,1,"mostly cloudy","Curtis","Bashirian","35.1494444",-90.0488889,"Y","N","N","unexplained","square"
"2007-03-07T19:54:04.656Z","2007-03-06","04:00",78,1,"fog","Mariam","Parisian","34.2572222",-118.6002778,"Y","N","N","explained","circle"
"2011-11-02T01:35:32.054Z","2011-11-01","21:35",66,1,"partly cloudy","Dorthy","Fadel","41.2794444",-72.8155556,"Y","N","N","unexplained","light"
"1987-04-06T11:18:04.416Z","1987-04-03","09:35",42,1,"mostly cloudy","Angela","Kub","42.0652778",-74.4605556,"Y","N","N","explained","disk"
"1999-06-19T19:55:18.465Z","1999-06-18","11:06",4,1,"mostly cloudy","Minnie","Fisher","34.5369444",-86.3944444,"Y","Y","Y","explained","circle"
"1974-04-29T12:06:00.715Z","1974-04-29","01:42",74,1,"clear","Eudora","Runolfsson","46.216667",-63.483333,"Y","N","N","explained","circle"
"2015-01-27T18:00:55.749Z","2015-01-27","03:57",42,1,"clear","Hertha","Dickinson","42.0569444",-94.7286111,"Y","N","N","explained","disk"
"1978-01-16T02:38:36.423Z","1978-01-16","01:45",52,1,"snow","Wiley","Turner","49.333333",-54.733333,"Y","N","N","unexplained","light"
"1992-11-11T16:17:13.223Z","1992-11-05","14:52",46,1,"rain","Derek","Schiller","34.6100000",-112.315,"Y","N","N","explained","disk"
"2003-03-14T18:40:39.058Z","2003-03-11","09:02",47,1,"fog","Dahlia","Zieme","44.8830556",-68.6725,"Y","N","N","explained","light"
"1972-12-23T05:59:48.885Z","1972-12-21","14:55",75,1,"mostly cloudy","Stan","Schulist","48.0511111",-119.9022222,"Y","N","N","unexplained","square"
"1981-04-09T18:37:37.510Z","1981-04-03","16:08",49,1,"mostly cloudy","Frederique","Hayes","26.6583333",-80.2416667,"Y","N","N","explained","circle"
"2006-03-17T08:48:15.677Z","2006-03-15","18:23",46,1,"stormy","Dagmar","Barton","42.0969444",-79.2355556,"Y","N","N","explained","circle"
"1999-06-08T17:49:34.439Z","1999-06-02","07:49",11,1,"partly cloudy","Amelia","Hudson","34.8297222",-82.6016667,"Y","N","N","unexplained","light"
"2018-02-08T11:40:41.576Z","2018-02-05","04:46",53,1,"fog","Myriam","Abbott","45.6388889",-122.6602778,"Y","Y","Y","unexplained","square"
"2010-10-25T15:16:40.606Z","2010-10-20","21:26",72,1,"stormy","Oral","Macejkovic","34.7463889",-92.2894444,"Y","N","N","explained","circle"
"2001-05-30T04:43:59.786Z","2001-05-28","11:36",77,1,"mostly cloudy","Wayne","Fadel","39.0702778",-76.5455556,"Y","N","N","unexplained","square"
"1991-10-19T09:32:35.658Z","1991-10-18","05:19",32,1,"mostly cloudy","Tremaine","Schinner","32.5402778",-82.9038889,"Y","Y","Y","unexplained","square"
"1986-04-21T11:26:16.365Z","1986-04-21","04:35",78,1,"snow","Marc","Klein","37.2152778",-93.2980556,"Y","Y","N","explained","circle"
"1979-06-11T01:05:47.143Z","1979-06-09","19:52",48,1,"partly cloudy","Rosella","Yost","38.5725000",-90.8819444,"Y","N","N","explained","circle"
"2007-12-22T16:09:15.541Z","2007-12-21","05:58",5,1,"clear","Declan","Bayer","34.4208333",-119.6972222,"Y","N","N","explained","circle"
"2017-03-21T12:14:56.496Z","2017-03-17","09:20",36,1,"partly cloudy","Alysha","Kilback","55.3422222",-131.6461111,"Y","N","N","explained","circle"
"2006-07-03T19:03:51.541Z","2006-07-02","22:13",74,1,"partly cloudy","Loraine","Hane","28.0611111",-82.3025,"Y","Y","N","explained","disk"
"1982-07-04T17:24:54.791Z","1982-07-02","10:55",86,1,"rain","Bernhard","Steuber","28.5997222",-81.3394444,"Y","Y","Y","probable","square"
"1983-09-14T14:03:57.152Z","1983-09-08","08:50",55,1,"stormy","Lonie","Dickens","37.1297222",-80.4091667,"Y","N","N","explained","circle"
"2009-12-05T04:03:37.968Z","2009-12-01","15:23",84,1,"fog","Elizabeth","Lowe","36.8200000",-79.5869444,"Y","N","N","explained","disk"
"1987-08-26T00:23:14.890Z","1987-08-23","21:52",31,1,"snow","Amina","Blick","37.3230556",-122.0311111,"Y","N","N","explained","circle"
"1972-09-06T11:49:45.688Z","1972-09-06","11:00",73,1,"partly cloudy","Rose","Collins","38.303184",-77.46054,"Y","N","N","explained","circle"
"2016-11-30T20:07:28.754Z","2016-11-28","13:34",32,1,"mostly cloudy","Tristin","Murazik","32.7252778",-114.6236111,"Y","Y","Y","explained","circle"
"2009-03-04T21:54:34.287Z","2009-03-04","21:53",100,1,"stormy","Shaylee","Langosh","30.4111111",-88.8277778,"Y","N","N","explained","circle"
"1996-10-01T18:51:44.779Z","1996-09-22","15:03",55,1,"fog","Derick","Russel","32.9125000",-96.6386111,"Y","N","N","unexplained","square"
"1985-02-04T00:07:44.876Z","1985-02-03","12:12",56,1,"clear","Marielle","Schmitt","33.1958333",-80.0133333,"Y","N","N","explained","disk"
"1971-05-02T01:27:41.260Z","1971-04-29","17:35",35,1,"stormy","Lorna","Mayer","28.0391667",-81.95,"Y","N","N","explained","circle"
"2017-04-03T10:22:12.431Z","2017-03-30","01:35",40,1,"clear","Gudrun","Langworth","34.1336111",-117.9066667,"Y","N","N","explained","disk"
"2009-06-12T18:14:00.299Z","2009-06-12","01:50",98,1,"mostly cloudy","Rosalinda","Lemke","35.2219444",-101.8308333,"Y","N","N","explained","circle"
"1983-08-14T06:04:08.402Z","1983-08-11","11:34",70,1,"partly cloudy","Virgil","Swaniawski","43.4194444",-83.9508333,"Y","N","N","unexplained","square"
"1992-09-11T16:09:04.139Z","1992-09-08","08:44",74,1,"rain","Libby","Mueller","38.7058333",-87.76,"Y","N","N","explained","disk"
"1998-01-30T11:53:58.323Z","1998-01-30","05:47",14,1,"partly cloudy","Amani","Littel","40.8680556",-77.7469444,"Y","N","N","explained","circle"
"1971-10-18T01:11:56.915Z","1971-10-14","10:11",78,1,"partly cloudy","Jo","Waters","32.7677778",-117.0222222,"Y","N","N","explained","circle"
"2018-10-20T07:56:39.785Z","2018-10-20","04:25",21,1,"rain","Maybell","Muller","33.4222222",-111.8219444,"Y","N","N","explained","disk"
"2008-10-10T17:24:05.023Z","2008-10-10","14:29",32,1,"stormy","Lizzie","Quitzon","40.7738889",-74.2738889,"Y","N","N","explained","circle"
"2008-02-29T06:39:54.290Z","2008-02-29","04:18",2,1,"fog","Ryley","Muller","37.2152778",-93.2980556,"Y","N","N","explained","circle"
"1990-12-19T01:50:55.369Z","1990-12-18","13:59",66,1,"mostly cloudy","Dorris","Schuster","53.133333",0.35,"Y","N","N","explained","circle"
"1977-12-06T16:55:31.623Z","1977-12-06","02:07",2,1,"rain","Ara","Rolfson","33.8358333",-118.3397222,"Y","N","N","explained","disk"
"2014-09-12T04:43:39.371Z","2014-09-11","21:03",54,1,"partly cloudy","Percival","Klein","42.087713",-88.060167,"Y","N","N","unexplained","square"
"2016-11-17T01:32:20.149Z","2016-11-16","05:07",78,1,"stormy","Jadyn","Kohler","42.087713",-88.060167,"Y","N","N","explained","circle"
"1986-06-07T01:47:37.165Z","1986-06-06","01:54",87,1,"fog","Angela","Padberg","28.2438889",-82.7194444,"Y","N","N","unexplained","light"
"1973-11-13T08:28:58.429Z","1973-11-11","21:56",47,1,"snow","Rowena","Feeney","30.3319444",-81.6558333,"Y","N","N","explained","circle"
"2005-08-07T22:06:04.182Z","2005-08-07","05:34",57,1,"stormy","Martin","Hintz","44.1897222",-70.1408333,"Y","N","N","explained","disk"
"2006-06-16T02:08:37.557Z","2006-06-07","09:36",90,1,"rain","Tamia","Cartwright","35.2225000",-97.4391667,"Y","N","N","explained","circle"
"2009-08-09T02:27:35.432Z","2009-08-03","21:41",30,1,"partly cloudy","Erwin","McLaughlin","35.2602778",-85.7361111,"Y","N","N","explained","disk"
"1974-11-20T17:06:36.833Z","1974-11-18","18:30",67,1,"snow","Roosevelt","Zieme","33.4147222",-111.9086111,"Y","N","N","explained","circle"
"1993-06-20T22:25:29.127Z","1993-06-14","22:47",64,1,"clear","Kassandra","Bernhard","42.0427778",-101.0422222,"Y","N","N","explained","circle"
"1989-06-12T07:05:07.986Z","1989-06-06","16:38",14,1,"mostly cloudy","Hettie","Reilly","47.6063889",-122.3308333,"Y","N","N","explained","circle"
"2012-09-01T11:27:52.310Z","2012-08-31","13:23",19,1,"fog","Alfonzo","Yost","52.633333",1.3,"Y","N","N","unexplained","square"
"1974-10-25T03:24:07.056Z","1974-10-24","08:31",91,1,"clear","Floyd","Kertzmann","44.6213889",-86.0991667,"Y","Y","N","explained","triangle"
"1994-06-04T06:52:34.135Z","1994-05-31","22:34",92,1,"snow","Jodie","Schuppe","37.7750000",-122.4183333,"Y","N","N","explained","disk"
"1992-10-22T04:47:33.321Z","1992-10-21","05:19",34,1,"fog","Dale","Friesen","38.6272222",-90.1977778,"Y","N","N","explained","circle"
"1970-02-26T12:48:34.344Z","1970-02-25","23:44",75,1,"rain","Brandi","McKenzie","38.907231",-77.036464,"Y","N","N","explained","circle"
"1996-03-23T07:52:37.132Z","1996-03-23","07:20",66,1,"mostly cloudy","Veronica","Raynor","37.8172222",-96.8619444,"Y","N","N","explained","circle"
"2014-04-21T10:07:00.895Z","2014-04-19","14:21",67,1,"partly cloudy","Nora","Barton","47.7291667",-102.6755556,"Y","N","N","unexplained","square"
"1987-05-15T20:59:04.210Z","1987-05-15","00:50",90,1,"stormy","Joey","Lind","39.2797222",-89.8816667,"Y","N","N","explained","disk"
"1980-03-09T20:58:34.267Z","1980-03-06","22:15",37,1,"clear","Emilio","Hayes","40.5219444",-111.9383333,"Y","N","N","explained","disk"
"1973-01-03T09:37:49.097Z","1972-12-31","21:09",9,1,"clear","Marina","Reichert","40.773662",-81.460856,"Y","N","N","unexplained","light"
"2007-03-30T08:15:11.044Z","2007-03-29","20:08",18,1,"rain","Kristopher","Nicolas","32.7152778",-117.1563889,"Y","N","N","explained","disk"
"1982-08-02T20:38:23.966Z","1982-07-29","16:31",75,1,"stormy","Angelita","King","44.6369444",-124.0522222,"Y","N","N","explained","disk"
"2018-06-16T10:40:52.909Z","2018-06-07","17:00",90,1,"snow","Dominique","Ondricka","41.8786111",-71.3830556,"Y","N","N","explained","circle"
"1983-08-16T22:30:28.093Z","1983-08-12","00:53",23,1,"clear","Alice","Farrell","26.7080556",-80.2308333,"Y","N","N","explained","disk"
"1995-12-24T03:18:55.238Z","1995-12-21","18:05",12,1,"fog","Sallie","Flatley","35.4105556",-80.8430556,"Y","N","N","explained","disk"
"1970-12-08T09:54:39.780Z","1970-12-04","19:43",88,1,"mostly cloudy","Mozell","Davis","40.1302778",-75.5152778,"Y","N","N","explained","circle"
"1996-01-01T07:59:59.963Z","1996-01-01","07:26",63,1,"fog","Jack","Hayes","30.0969444",-95.6158333,"Y","N","N","explained","circle"
"2011-04-17T02:32:35.475Z","2011-04-16","23:59",22,1,"clear","Marielle","O'Connell","41.6027778",-87.7438889,"Y","Y","Y","explained","circle"
"1990-04-29T14:09:25.817Z","1990-04-29","10:07",29,1,"clear","Bonita","Volkman","35.8947222",-96.8719444,"Y","Y","Y","explained","disk"
"2019-02-11T16:26:32.702Z","2019-02-10","09:29",1,1,"partly cloudy","Houston","Bartoletti","40.1633333",-76.3952778,"Y","N","N","explained","disk"
"1997-01-19T15:29:22.249Z","1997-01-17","03:58",52,1,"fog","Eden","Baumbach","33.4708333",-81.975,"Y","N","N","explained","light"
"1970-12-30T21:39:16.998Z","1970-12-24","10:37",74,1,"partly cloudy","Keira","Thiel","41.6252778",-87.7175,"Y","N","N","explained","disk"
"1991-02-27T21:04:13.394Z","1991-02-26","03:49",42,1,"stormy","Omari","Sauer","41.814094",-103.636272,"Y","N","N","explained","circle"
"1973-03-19T10:32:45.287Z","1973-03-18","16:58",73,1,"clear","Muhammad","Kirlin","44.0522222",-123.0855556,"Y","N","N","explained","disk"
"2001-11-30T14:27:51.520Z","2001-11-27","20:38",32,1,"stormy","Joan","Luettgen","40.691613",-112.00105,"Y","N","N","explained","circle"
"2017-06-25T16:45:02.739Z","2017-06-20","09:46",56,1,"clear","Rod","Ryan","32.9761111",-96.595,"Y","Y","Y","probable","light"
"2012-10-30T14:15:54.872Z","2012-10-29","04:18",18,1,"mostly cloudy","Dedrick","Mertz","41.6027778",-87.7438889,"Y","N","N","explained","disk"
"2015-12-27T03:13:32.707Z","2015-12-26","21:12",14,1,"clear","Randi","Prosacco","41.522479",-72.01126,"Y","N","N","explained","circle"
"2018-04-15T00:19:00.655Z","2018-04-14","18:19",97,1,"mostly cloudy","Lucas","Tillman","41.6316667",-87.6813889,"Y","N","N","unexplained","square"
"2012-03-24T06:36:15.061Z","2012-03-22","01:45",16,1,"snow","Zella","Sanford","55.3422222",-131.6461111,"Y","N","N","explained","disk"
"1988-03-11T13:21:37.963Z","1988-03-11","04:50",35,1,"fog","Roger","Lueilwitz","40.7244444",-81.5222222,"Y","N","N","probable","triangle"
"1996-03-28T09:11:03.336Z","1996-03-23","03:47",98,1,"fog","Jayden","Haley","26.6155556",-80.0572222,"Y","N","N","explained","disk"
"2017-02-20T14:42:07.230Z","2017-02-15","19:25",68,1,"mostly cloudy","Matilde","Pagac","37.3394444",-121.8938889,"Y","N","N","explained","disk"
"1981-06-09T07:52:05.539Z","1981-06-04","03:27",4,1,"partly cloudy","Dallas","Keeling","35.1186111",-120.5897222,"Y","N","N","explained","circle"
"1972-11-08T16:33:12.986Z","1972-11-06","12:35",76,1,"stormy","Wilfred","Hansen","35.6008333",-82.5541667,"Y","N","N","unexplained","light"
"2003-04-13T18:26:52.636Z","2003-04-08","18:24",5,1,"fog","Callie","Tillman","39.7683333",-86.1580556,"Y","Y","N","explained","disk"
"1976-03-01T01:04:53.209Z","1976-02-29","05:08",52,1,"mostly cloudy","Eva","Ernser","41.5733333",-87.7844444,"Y","N","N","explained","circle"
"1989-01-11T00:18:59.026Z","1989-01-08","20:44",80,1,"snow","Ida","Smitham","40.4847222",-78.0105556,"Y","N","N","explained","circle"
"1974-02-13T12:52:57.850Z","1974-02-09","10:25",42,1,"mostly cloudy","Savanna","Will","40.6725000",-74.7477778,"Y","N","N","probable","triangle"
"1989-06-29T13:22:52.004Z","1989-06-28","15:10",81,1,"partly cloudy","Kobe","Dibbert","30.2944444",-81.3933333,"Y","N","N","unexplained","square"
"1997-07-22T20:06:04.941Z","1997-07-20","07:56",41,1,"mostly cloudy","Fernando","Conroy","34.2175000",-118.3694444,"Y","N","N","explained","disk"
"1973-05-06T21:58:49.648Z","1973-05-05","15:16",19,1,"stormy","Marcelina","Hammes","41.6269444",-88.2038889,"Y","N","N","probable","triangle"
"2000-06-16T03:18:24.380Z","2000-06-11","18:02",22,1,"fog","German","Kreiger","34.0522222",-118.2427778,"Y","N","N","probable","triangle"
"1973-04-15T19:14:23.469Z","1973-04-15","01:14",99,1,"clear","Jamie","Corwin","47.2530556",-122.4430556,"Y","N","N","explained","circle"
"2013-11-14T06:25:53.061Z","2013-11-10","13:37",19,1,"partly cloudy","Dustin","Boehm","42.7358333",-73.5619444,"Y","N","N","explained","triangle"
"2006-09-19T02:54:36.591Z","2006-09-13","15:35",34,1,"fog","Enola","Kuhic","37.3791667",-105.0997222,"Y","N","N","explained","circle"
"2016-12-25T11:25:38.152Z","2016-12-21","21:37",97,1,"rain","Annalise","Lemke","33.4669444",-117.6972222,"Y","N","N","unexplained","light"
"1978-06-25T13:14:51.882Z","1978-06-24","18:45",43,1,"snow","Hubert","Mitchell","36.4091667",-80.2061111,"Y","N","N","explained","circle"
"1975-11-03T00:47:08.293Z","1975-10-30","20:06",35,1,"snow","Mikel","Zboncak","38.4000000",-105.2166667,"Y","N","N","explained","disk"
"2011-10-14T16:18:44.952Z","2011-10-14","12:31",13,1,"fog","Devon","Hamill","40.2108333",-76.7913889,"Y","N","N","unexplained","square"
"2003-07-28T00:01:19.743Z","2003-07-24","22:36",59,1,"mostly cloudy","Judy","Harris","39.2247222",-106.0013889,"Y","N","N","unexplained","light"
"2005-01-07T03:19:20.242Z","2005-01-05","09:45",17,1,"mostly cloudy","Carmen","Nikolaus","39.7391667",-104.9841667,"Y","N","N","explained","disk"
"1991-11-23T12:23:18.647Z","1991-11-22","12:43",36,1,"snow","Domenica","Steuber","26.0108333",-80.1497222,"Y","N","N","explained","circle"
"1997-02-26T13:39:43.538Z","1997-02-25","18:49",77,1,"fog","Ferne","Schmitt","39.3508333",-101.7097222,"Y","N","N","explained","disk"
"1982-04-04T21:46:07.100Z","1982-04-03","19:04",73,1,"mostly cloudy","Emmanuelle","Rice","33.9375000",-117.2297222,"Y","N","N","explained","circle"
"1985-05-11T17:02:22.679Z","1985-05-10","08:15",33,1,"snow","Bianka","Schmitt","40.1786111",-122.2347222,"Y","N","N","explained","disk"
"1998-11-28T11:11:40.462Z","1998-11-27","20:31",90,1,"snow","Duane","Kling","33.7591667",-118.0058333,"Y","Y","N","explained","circle"
"1995-04-09T14:31:20.852Z","1995-04-09","00:26",35,1,"clear","Robbie","Padberg","39.0916667",-104.8722222,"Y","N","N","unexplained","light"
"1976-06-28T02:04:54.310Z","1976-06-23","17:20",37,1,"fog","Rory","Dickens","33.9177778",-106.8652778,"Y","N","N","unexplained","square"
"1986-09-24T00:33:55.725Z","1986-09-22","22:17",88,1,"rain","Alisa","Upton","33.1191667",-117.0855556,"Y","N","N","explained","circle"
"2006-01-05T19:38:58.424Z","2006-01-03","23:30",5,1,"clear","Cierra","Batz","31.3150000",-85.8552778,"Y","N","N","explained","disk"
"1993-08-30T18:19:06.387Z","1993-08-29","04:06",54,1,"stormy","Kane","Prosacco","34.683983",-83.67435,"Y","Y","N","explained","circle"
"2016-01-17T11:55:07.294Z","2016-01-12","12:01",60,1,"snow","Mina","Keeling","35.2269444",-80.8433333,"Y","N","N","explained","disk"
"2004-10-03T09:00:59.641Z","2004-10-02","13:19",79,1,"snow","Anissa","Wuckert","30.3319444",-81.6558333,"Y","N","N","explained","circle"
"1988-11-27T17:10:50.707Z","1988-11-26","08:07",24,1,"partly cloudy","Alexandra","Zemlak","21.3155556",-158.0072222,"Y","N","N","unexplained","square"
"1983-12-09T00:15:21.957Z","1983-12-05","10:34",37,1,"snow","Hadley","Hudson","31.7380556",-99.9469444,"Y","N","N","explained","disk"
"2015-11-29T23:06:49.195Z","2015-11-23","23:42",13,1,"stormy","Joseph","Wiegand","39.1625000",-76.625,"Y","N","N","explained","disk"
"1993-04-15T09:59:40.778Z","1993-04-14","05:17",61,1,"clear","Domingo","Braun","40.7141667",-74.0063889,"Y","N","N","explained","circle"
"1998-08-27T17:38:33.387Z","1998-08-19","18:09",82,1,"clear","Krystel","Stark","39.9522222",-75.1641667,"Y","N","N","explained","sphere"
"1977-12-16T23:13:08.193Z","1977-12-16","12:52",73,1,"partly cloudy","Nya","Stiedemann","42.983333",-81.25,"Y","N","N","unexplained","light"
"1985-03-31T22:20:06.598Z","1985-03-27","17:48",94,1,"stormy","Carol","Pouros","44.0463889",-123.0208333,"Y","N","N","unexplained","light"
"2006-11-04T01:23:30.354Z","2006-11-01","20:18",85,1,"clear","Gregg","Lesch","32.7355556",-97.1077778,"Y","N","N","unexplained","square"
"1997-07-10T12:53:30.846Z","1997-07-08","18:31",15,1,"stormy","Monroe","Bernier","21.926677",-159.468839,"Y","N","N","explained","disk"
"1986-08-03T15:39:08.746Z","1986-08-02","11:10",84,1,"snow","Cruz","DuBuque","35.1483333",-81.8611111,"Y","N","N","explained","circle"
"2015-11-03T13:32:56.824Z","2015-10-29","17:17",77,1,"mostly cloudy","Genevieve","Shields","35.1494444",-90.0488889,"Y","Y","Y","probable","disk"
"1997-05-26T17:14:51.982Z","1997-05-21","11:37",84,1,"rain","Kyla","McDermott","34.0522222",-118.2427778,"Y","N","N","explained","circle"
"1984-04-24T13:16:03.547Z","1984-04-17","10:06",45,1,"clear","Madaline","Hills","45.3513889",-89.6663889,"Y","N","N","explained","disk"
"1973-07-20T01:10:54.443Z","1973-07-16","11:29",17,1,"fog","Nola","Wiegand","45.3247222",-118.0866667,"Y","Y","N","unexplained","light"
